wallet,deposit_volume,borrow_volume,repay_volume,redeem_volume,deposit_count,borrow_count,repay_count,redeem_count,liquidation_count,active_days,token_diversity,total_tx,credit_score,score_range
0x033e036bda697d7a7615dcd04cf7f1883904fc6c,280.06,12500.0,0.0,0.0,2,3,0,0,0,16.37,4,5,379.11401503005936,"(300, 400]"
0x033e1be8c2d5de9ff4e5a04618d6cd2db4e6f9ed,0.025532,0.0,0.0,0.0,2,0,0,0,0,19.9,2,2,313.5687816900071,"(300, 400]"
0x033e8cf361b0658925f4c3c2d9be754b86e327ef,1.008741,0.0,0.0,0.0,1,0,0,0,0,0.0,1,1,311.9750815766129,"(300, 400]"
0x033ea4c2e32eab510cb29d8c492dd4c1171cea50,2228.855423,1090.0,1097.807685,2244.027777,8,4,3,6,0,76.95,3,21,819.9615392599723,"(800, 900]"
0x033f0b0c71753239adaea7f7394812b79f7176a0,4.4,0.0,0.0,0.0,3,0,0,0,0,2.84,2,3,427.33732286903563,"(400, 500]"
0x033f35a020fbdaa7108bd8e509fd50a88a9915de,248.225353,0.0,0.0,177.99946,3,0,0,1,0,34.2,2,4,570.8835751929859,"(500, 600]"
0x033ff82972978ddd56307e37805c516536e1dfae,0.0,0.0,0.0,0.002067,0,0,0,1,0,0.0,1,1,305.0,"(300, 400]"
0x033ffcf5d843a16da224f62b5cb1c4980310f796,6515.172,245368.003677,246003.77261,324592.136713,49,30,28,29,0,57.12,7,136,973.9358813042912,"(900, 1000]"
0x03402343d6192caec409b0570cf59905969adc2a,3625.057741,10464.310493,9492.971305,742.846272,34,34,34,2,0,74.9,7,104,912.6105920202314,"(900, 1000]"
0x0340389d85c806f7f5f66d6cd2fd1f91d6f7dd10,3.583314,0.0,0.0,0.0,2,0,0,0,0,8.0,2,2,326.5575565058709,"(300, 400]"
0x03407689dca8b86e8dd3c867899f1fb168c21bb7,4210.0,0.0,0.0,4210.000096,1,0,0,1,0,0.0,1,2,488.45455428161927,"(400, 500]"
0x03408ddff230918d5235152f2caac102e3d48202,0.004077,0.0,0.0,0.0,2,0,0,0,0,6.95,1,2,306.1990204488919,"(300, 400]"
0x0340af84322e83ae445c375c10a6ac90989b85f6,2452.054639,12565.0,12568.616169,12006.691876,37,26,25,40,0,30.68,7,128,903.0988279835984,"(900, 1000]"
0x0340c0b1ef5d48083ac0afb00322b38b21f0d8db,55198.117104,37065.0,37129.374045,55231.742591,15,8,5,3,0,51.45,2,31,900.7058347974416,"(900, 1000]"
0x03413203ef38895fb2661a62046949893ae9fd6b,19756.148885,18000.0,18005.916392,19760.389535,10,2,3,5,0,8.19,3,20,961.2479308784606,"(900, 1000]"
0x0341ab2d783648be716fa78a48eedf13f151335e,723.814411,349.0,250.207916,300.227922,13,5,3,5,0,74.51,4,26,768.8031086426347,"(700, 800]"
0x034272d147bcf7a5d27937e80fed03aa3b60a6d1,1.491631,0.0,0.0,0.0,2,0,0,0,0,6.87,2,2,320.27437516124917,"(300, 400]"
0x0344e6dc73a4128d7a889509a13c3dd25b4b688a,791.689413,389.332989,0.0,0.0,6,6,0,0,0,0.03,1,12,371.7593148413389,"(300, 400]"
0x0345e39554c2fe41f68b3516d1c94dae0ff0c458,1.107811,0.0,0.0,0.0,1,0,0,0,0,0.0,1,1,312.45649968215537,"(300, 400]"
0x0345fa5dc69c9ca90a441215e2fa8a0b36469286,0.0,0.0,0.0,37694.474033,0,0,0,6,0,78.33,3,6,428.055,"(400, 500]"
0x03470c993d22b5405ed10a1e51afe1505be32ccd,1.088599,0.0,0.0,0.0,1,0,0,0,0,0.0,1,1,312.36493506273575,"(300, 400]"
0x03471b120914390f8a4fc104e601c32d89989399,9.8e-05,0.0,0.0,0.0,1,0,0,0,0,0.0,1,1,305.00097995198314,"(300, 400]"
0x03478c0564936f7a51138d28d1cdce99855c2b7f,2.052572,3500.0,0.0,0.0,2,1,0,0,2,7.54,2,3,22.416511806148023,"(0, 100]"
0x03482e6aaf23d9367aea1e306ffba42bc7fbe9fd,102.25,35.0,35.0,102.25,1,1,1,1,0,0.0,2,4,728.0419110875337,"(700, 800]"
0x03485453f0b0511dd6bd4173ad05093b1e0313de,14574.007828,7269.614082,293.685736,0.0,15,12,1,0,2,83.29,4,28,551.8038252191808,"(500, 600]"
0x0348f1e1789f813762881fe3933635bc79c1c373,0.0,0.0,0.0,255457.23637,0,0,0,4,0,25.46,3,4,419.24333333333334,"(400, 500]"
0x034961ef5fd3f25dbb91440ad3ce0a119e875847,5310.477117,849.913827,1.386,3596.407911,27,13,1,3,0,107.04,5,44,653.7009266859382,"(600, 700]"
0x034a30809a0ecc75ae8bd5bebdea60ca509713ae,0.008349,0.0,0.0,0.0,1,0,0,0,0,0.0,1,1,305.0831433988408,"(300, 400]"
0x034a4081df0c5a039d05113a7d0b334083a7b084,59951.889819,19676.100972,7001.675046,1204.143574,8,3,2,3,0,10.33,5,16,880.4824270537813,"(800, 900]"
0x034aef79606d0888348cdc0d6c30cb2f989f106a,0.1,0.0,0.0,0.0,1,0,0,0,0,0.0,1,1,305.95310179804324,"(300, 400]"
0x034aff341d97429136304f3021e8f27975de3da0,12310.281563,16952.626371,13562.908823,404.02974,12,22,16,2,1,104.0,3,52,789.5466748977044,"(700, 800]"
0x034b054426cd05f70ea0d98d35083ac73322b939,1938.813615,2025.287526,1016.301791,1095.053152,7,5,2,3,0,63.7,3,17,779.8183203604783,"(700, 800]"
0x034b2fd624f4895fc932ed31ed63d8be06b82c08,299025.996158,1309525.0,488769.483757,503607.173534,23,52,52,29,0,86.95,8,156,1000.0,"(900, 1000]"
0x034b5155a9a8a8513bc27a77e1036bc18f4cf5b6,1.093019,0.0,0.0,0.0,1,0,0,0,0,0.0,1,1,312.38607521301304,"(300, 400]"
0x034b5cff596058dc37d983a8491278148ce13d88,9716.0,0.0,0.0,9716.000106,1,0,0,1,0,0.0,1,2,496.81632207839436,"(400, 500]"
0x034b63d519579980d9b527c9908f90495c858d7d,238.354638,0.0,0.0,0.0,2,0,0,0,0,0.11,2,2,464.7977962646479,"(400, 500]"
0x034bab37dee3cb342aa38ea6ce819bb93ca99ee8,0.10702,0.0,0.0,0.0,1,0,0,0,0,0.0,1,1,306.0167172041063,"(300, 400]"
0x034c69160676cd0f0ee35719a93343ea066e31a4,94219.757173,78262.588806,78604.219637,134158.729833,6,3,4,11,0,96.98,4,24,1000.0,"(900, 1000]"
0x034d8677141fc9cfd7c16a401abf44aa94f9d293,3.0,0.0,0.0,0.0,2,0,0,0,0,2.78,1,2,319.3262769445322,"(300, 400]"
0x034dbf59af51b3f322eb2bc30a25bc6d40f6e450,1.053782,0.0,0.0,0.0,1,0,0,0,0,0.0,1,1,312.1968297150176,"(300, 400]"
0x034f4243c5e44976913d3e607089d75bc976dde2,2.0,0.0,0.86,0.0,1,0,1,0,0,8.24,2,2,334.7709859745166,"(300, 400]"
0x034f5434e14148a554c38f72118239d3b4078888,602.03956,26.005,25.539152,599.952691,5,4,5,7,0,63.73,5,21,790.2139161979408,"(700, 800]"
0x034fecdfce9b15a19ad60b1e9a3bf469aad59e64,1.008884,0.0,0.0,0.0,2,0,0,0,0,7.29,1,2,313.19079343996526,"(300, 400]"
0x035032655b5b3784d359b56eb82c803bd971c582,9345.199662,0.0,0.0,2035.777888,10,0,0,1,0,119.92,3,11,626.4139175306285,"(600, 700]"
0x0350520a1e54dd49848db2ee24540713f2620c55,18618.0,6852.0,6852.0,18617.999,1,1,1,1,0,0.0,2,4,884.968214268677,"(800, 900]"
0x03507501959de1df612099f3916f28d5b07bca4a,2.040901,0.0,0.0,0.0,2,0,0,0,0,7.17,1,2,317.3165385308473,"(300, 400]"
0x0350c69d7970e174d84ef0947048c2ee9f0c8adb,68871.290181,0.0,0.0,27610.733328,12,0,0,3,0,117.51,3,15,645.9850920166671,"(600, 700]"
0x035110da0507fd99916c25eecfd1f1946a99741d,0.0,0.0,0.0,0.491396,0,0,0,1,0,0.0,1,1,305.0,"(300, 400]"
0x035192d0554d24a91970cdf8f10ca82cb48c8eb6,3.0,0.0,0.0,0.0,2,0,0,0,0,6.23,1,2,319.90127694453224,"(300, 400]"
0x0351b0b81fdd1db5dad0617d97c598cd3c37baaf,9699.667752,4248.959088,4047.259619,11651.48529,82,45,67,60,1,90.86,7,254,856.9525691283505,"(800, 900]"
0x0351c5599f6d7a0306c02e5c5b3b76f789b395a0,3225810.351359,2470234.465937,977803.992149,275467.341732,48,19,6,9,0,62.11,6,82,997.6588753110523,"(900, 1000]"
0x0351c94cae69947448969ca8b6fef20dfe14203b,199509.594515,262565.64,262747.607725,199588.617322,17,10,11,11,0,15.69,5,49,1000.0,"(900, 1000]"
0x035254b8663a4e25c0a61fe7fe1c695fd2ad5f91,10.0,0.0,0.0,0.0,1,0,0,0,0,0.0,1,1,428.9789527279837,"(400, 500]"
0x03526fc1075e3c4f3dceac665a7141606eb11ae9,544.0,262.515919,0.0,0.0,3,1,0,0,0,20.07,2,4,376.35285794663247,"(300, 400]"
0x0353e69aa5fecdc675ef74f4fd856588714edbdf,2.437659,0.0,0.0,0.0,2,0,0,0,0,5.04,1,2,318.1879071646843,"(300, 400]"
0x0354a4de7462a6987cb9390d5bd065c9b98d34cf,692.185491,150.0,150.032641,645.462957,8,2,3,4,0,10.55,3,17,832.521229185232,"(800, 900]"
0x035556926c0c52223142c174871df815ba6d770e,0.0,0.0,0.0,1077.427637,0,0,0,1,0,0.0,1,1,305.0,"(300, 400]"
0x0355c584ff086058e20d4c1eb73ad2408c38cb04,19.0,0.0,0.0,0.0,1,0,0,0,0,0.0,1,1,434.95732273553995,"(400, 500]"
0x0355e6d75261199fd78e1faba4e59bf6fe31dfe8,0.0,0.0,0.0,2002.572928,0,0,0,1,0,0.0,1,1,305.0,"(300, 400]"
0x0356011c3a38e07fe2826f1d578fa3e1e52ec877,2.2,0.0,0.0,0.0,2,0,0,0,0,6.53,1,2,317.71984143139014,"(300, 400]"
0x035648071a7ebb842fc55a01e44ce01ab8b844ed,12600.314453,2982.443106,2987.541752,10286.040195,73,29,16,41,0,82.08,8,159,863.3187946658569,"(800, 900]"
0x0356ece0b66df94ba8448075d0aa26453dd406cc,999.328132,3541.833088,1355.371985,136.357439,25,16,4,3,0,74.46,8,48,790.7422086936119,"(700, 800]"
0x0356f20234bc49395be12b077d81d8565a1c1527,9448.0,0.0,0.0,9448.000516,1,0,0,1,0,0.0,1,2,496.5366419478263,"(400, 500]"
0x035719f46ff6a671a1101fca5d9fc9c7dce44d42,233.314052,0.0,0.0,253.306729,2,0,0,3,0,9.38,2,5,566.1299565144051,"(500, 600]"
0x03572f17c8e8ac3d5e5f767bff74dca89f310225,0.004179,0.6,0.0,0.0,1,3,0,0,0,22.06,2,4,213.71836958897583,"(200, 300]"
0x0357647aa1d02d4e7503d23eb7370dbccdec7117,2.400011,0.0,0.0,0.0,3,0,0,0,0,10.17,1,3,418.93278666911,"(400, 500]"
0x0357c980e66e6ef343a35715138b7670b0ae74c5,398305.968746,83612.633431,58289.032575,773721.136642,26,9,3,17,0,100.63,6,55,928.5185104500694,"(900, 1000]"
0x0357dc60f8e2d1972e5f2dd8f9bb32f2559e04e6,139337.017064,0.0,0.0,303474.341666,3,0,0,10,0,28.02,4,13,643.1165803756567,"(600, 700]"
0x0357ee511a77d1981d2d79e076f9608be771c85b,168936.120751,86021.665527,86112.551138,95369.30914,34,22,7,14,0,107.57,5,77,922.3877750604855,"(900, 1000]"
0x0358751229cd0f5f5bc0d4dd21b19139cb58944b,171.52082,0.0,0.0,0.0,9,0,0,0,0,38.32,2,9,567.8918459150711,"(500, 600]"
0x0358c2ab1c477f338776d96c01a0a53f9dba4d0f,590.006942,310.068912,310.216824,0.006944,6,2,3,1,0,12.31,4,12,850.6797413527589,"(800, 900]"
0x0358f827f0446f5e1248f5aae42ecae8b3dacb61,0.01134,0.0,0.0,0.0,1,0,0,0,0,0.0,1,1,305.11276184194315,"(300, 400]"
0x035a38a537384f981b611cc598f9f36cdc3542dc,0.21,100.0,100.015912,0.0,1,1,1,0,0,2.01,2,3,604.546764575824,"(600, 700]"
0x035a4b944b8b28565d3dc9e7ff80da78acf6cdbf,170.692545,0.0,0.0,120.712081,3,0,0,2,0,8.0,2,5,562.7903868154051,"(500, 600]"
0x035a5b6b64fc4d37e32fd32361c026f77e68cc10,5.325884,0.0,0.0,0.0,4,0,0,0,0,4.91,2,4,429.2648312102685,"(400, 500]"
0x035a909c0fbc30a88d83d2fd9367a0962c012e5e,0.1,0.0,0.0,0.0,1,0,0,0,0,0.0,1,1,305.95310179804324,"(300, 400]"
0x035abc4c74e4a03de41fc5cce6c13e10e6d569dc,399.779683,65.0,65.0,199.889848,2,1,1,1,0,0.01,2,5,753.7288800808757,"(700, 800]"
0x035b27ed461b13990c0b9ed0e01c08d0d44cd033,15166.201421,11991.5,12087.517987,15085.326248,3,5,6,1,0,68.95,4,15,935.7607994959282,"(900, 1000]"
0x035b32173c6beca69608dc1b5740bfec727c5d82,707559.317918,523600.0,525391.707497,893557.127384,21,13,8,15,0,19.36,2,57,972.8989353284715,"(900, 1000]"
0x035bc96201666333294c5a04395bb3618a2b6a11,2724.046388,1363.185596,1253.118535,1791.188311,24,16,9,14,0,80.57,7,63,826.4645054789296,"(800, 900]"
0x035d5e9aef9c24c42764a90b1ef6207d22fda0e7,118214.850882,189954.120642,88808.011445,162590.65693,65,28,9,35,0,125.56,7,137,932.7570666626814,"(900, 1000]"
0x035da46acd8cf44725c6541d688260e2a8d5cc10,1.3,0.0,0.0,0.0,1,0,0,0,0,0.0,1,1,313.32909122935104,"(300, 400]"
0x035daa8f8ad585b1059d5fe5476e2bf4237218de,380.0,85.0,85.048758,40.010863,3,2,2,1,0,13.06,2,8,760.7029421996231,"(700, 800]"
0x035e5f83ad0fd8e73f5c844ea66c7f63894511d1,1.108122,0.0,0.0,0.0,1,0,0,0,0,0.0,1,1,312.45797503767244,"(300, 400]"
0x035e72ef297547349d8ce3573ebb8e10dc639816,65650.173778,50650.0,50741.134259,65700.041729,20,9,6,11,0,48.1,5,46,927.2946788207703,"(900, 1000]"
0x035f0c9f6b5a3c07c158956b9eb91af830db9216,9.1954,0.0,0.0,0.0,1,0,0,0,0,0.0,1,1,328.2193663817583,"(300, 400]"
0x035f31a67d87cd368b1e7a5ccb15f9efe9191c29,0.0,0.0,0.0,2719.751645,0,0,0,5,0,0.0,3,5,415.0,"(400, 500]"
0x035f4a089e99bb14fa010a6ce80e9640e1dd01fc,293.517923,400.0,200.526176,256.797428,3,1,2,3,1,21.73,3,9,781.5934508430349,"(700, 800]"
0x035f54740a2b26337ef50b85786c2e246dbbaba4,50.0,0.0,0.0,0.0,1,0,0,0,0,0.0,1,1,444.31825632724326,"(400, 500]"
0x035f73f456eeb7bcc5a74a66ccdeb9243bdf45ad,0.10024,0.0,0.0,0.0,1,0,0,0,0,0.0,1,1,305.95528337824317,"(300, 400]"
0x035fc3b0ec2487c1c9def561f578ec77a06b1b12,718.422934,12000.0,6004.395538,106502.760391,10,2,1,13,1,113.54,6,26,738.7160994434018,"(700, 800]"
0x03604e6625fec18f298ecf393cfd70b2d8bfc0bf,1.62526,2345.186196,0.0,0.0,5,4,0,0,0,0.34,2,9,219.7084660542441,"(200, 300]"
0x03607361b844e659f4e8846af200074e219513e2,565.519714,281.320085,221.436674,0.0,10,9,5,0,0,83.76,4,24,761.0035233478683,"(700, 800]"
0x0360b9acda197703cb3040715c75659c38f13cf7,1709.0,0.0,0.0,0.0,3,0,0,0,0,21.65,1,3,583.0508198283004,"(500, 600]"
0x0360dcea9bf79bb3fed1cf01a8e2dd8fecd85235,2.0,0.0,0.0,0.0,1,0,0,0,0,0.0,1,1,315.9861228866811,"(300, 400]"
0x036161ee78969e00d3ea480f2139357fd77247ac,3577.493616,125195.167335,114657.58314,150622.462575,14,15,11,12,0,59.03,6,52,927.992921785168,"(900, 1000]"
0x0361af4fd68e69f7f55d6a920c4195f87ad81d15,4.8e-05,0.0,0.0,0.0,1,0,0,0,0,0.0,1,1,305.0004799884804,"(300, 400]"
0x03630da783ae465b0afb812f7bc6374d677b0829,102.088605,500.03447,502.790385,0.02,9,6,8,1,0,59.66,4,24,834.0757608538213,"(800, 900]"
0x036328c52eccfc46d348e2a27da72ae48e00852d,0.003658,0.0,0.0,0.0,1,0,0,0,0,0.0,1,1,305.03651325789224,"(300, 400]"
0x036345b8465096ac474b07e08b6117d8134ef847,3.293266,0.0,0.0,0.0,1,0,0,0,0,0.0,1,1,319.570477486553,"(300, 400]"
0x0363839d89014a84d63a029b6c5d540344453b64,0.0215,0.005,0.0,0.0,1,1,0,0,0,0.0,1,2,105.21272135275541,"(100, 200]"
0x0364fd4f4a4adb95ce6566c794f6244ca87943d7,102.5,0.0,0.0,101.500912,3,0,0,1,0,86.84,3,4,575.8690494603876,"(500, 600]"
0x0365ad837b20583a235b652cfce03987561c9948,1837.350281,635.540696,74.77402,341.836755,38,9,1,5,0,66.86,6,53,713.9757928613008,"(700, 800]"
0x036631a163767ec4b518ba3c234185811f7d9827,0.0,0.0,0.0,1996.933296,0,0,0,1,0,0.0,1,1,305.0,"(300, 400]"
0x0366521285f902c5b10a6f1ace37a70d68e0e0bf,1688.264906,1005.147733,405.875777,1249.748126,19,3,1,3,0,33.0,6,26,763.3239792503789,"(700, 800]"
0x036658b4a676c8458b34bbdfc7a8f1a092b44081,0.0,0.0,0.0,1007.416447,0,0,0,1,0,0.0,1,1,305.0,"(300, 400]"
0x0366a61a1d2a15da442d08bc822b2c8a93b4393e,9890.0,0.0,0.0,9890.000108,1,0,0,1,0,0.0,1,2,496.99380531739837,"(400, 500]"
0x036808e8efef543ac49c40a2b6d98f8f36798a91,4100560.48509,1962336.44688,1155.550496,4098033.998719,31,43,30,40,0,13.41,7,144,900.3327294291535,"(900, 1000]"
0x0368ca98437266a286e33042e6990dcde1450db3,0.094,0.0,0.0,0.0,1,0,0,0,0,0.0,1,1,305.8984070399979,"(300, 400]"
0x03692b33a187d69661b0f5b1cd0244702c340fe5,0.00603,0.0,0.0,0.0,1,0,0,0,0,0.0,1,1,305.0601189230647,"(300, 400]"
0x036955e921822b666da7fb487370f7cbb115906e,1043.0,0.0,0.0,0.0,1,0,0,0,0,0.0,1,1,474.5081476844258,"(400, 500]"
0x03695ecfee68b3d537711d04d11de6a8f1329f6a,2.2,0.0,0.0,0.0,2,0,0,0,0,4.81,1,2,317.4331747647235,"(300, 400]"
0x036962a84f8e3423918082c672d9ab18752c30c2,0.1082,0.0,0.0,0.0,1,0,0,0,0,0.0,1,1,306.0273707745111,"(300, 400]"
0x0369a18568f22c77ec0780cb9b79402e64fe8b89,479.248262,255.0,41.0,0.053497,14,5,2,4,0,33.68,6,25,712.1097575259373,"(700, 800]"
0x036a310b351f1d24dc5891a9f7ddc1e42ced51fd,1681.257083,3699.0,1684.455844,1274.872348,57,32,15,16,0,76.91,7,120,817.568076793523,"(800, 900]"
0x036a6ba1fcad423064d09806479b5ffbf5f22fbe,10.0,0.0,0.0,0.0,1,0,0,0,0,0.0,1,1,428.9789527279837,"(400, 500]"
0x036ac8829034821015a1181efb8f8e4357af3df6,0.014145,0.001,0.0,0.0,2,1,0,0,0,0.0,3,3,215.14045892973363,"(200, 300]"
0x036baa2d91ee84b680177acbc391d554170f1ab6,1.018374,0.0,0.0,0.0,1,0,0,0,0,0.0,1,1,312.02292236771456,"(300, 400]"
0x036bbffd6f8d19a6af2121bd690ed041e90fa2e5,0.006378,0.0,0.0,0.0,1,0,0,0,0,0.0,1,1,305.06357746629715,"(300, 400]"
0x036c3168619e6264ddd3523b978fddc2c84bc7d6,1.380213,0.0,0.0,0.0,1,0,0,0,0,0.0,1,1,313.67189979477195,"(300, 400]"
0x036cd2526fde6ea08e0e268309dd2a3af3b95d10,1.108384,0.0,0.0,0.0,1,0,0,0,0,0.0,1,1,312.4592177727727,"(300, 400]"
0x036cedec201095f375e6d1aff69b74a2d9b7d0c8,0.0,0.0,0.0,0.465152,0,0,0,4,0,14.56,2,4,412.4266666666667,"(400, 500]"
0x036da3aa7d31181bf0fb4f0bc128b04a7bdcc08d,4830.0,0.35,0.35,4830.0,1,1,1,1,0,0.0,2,4,700.8301794945509,"(700, 800]"
0x036dbbd11bf2958377e459cb75fec9bb9944785a,1747.826325,430.0,380.424318,2105.166628,22,3,3,19,0,110.04,8,47,851.8852507242019,"(800, 900]"
0x036dce7f98c0a17da43db21d522969ea009fd301,9701.83,0.0,0.0,9700.000106,2,0,0,1,0,24.39,2,3,605.8667287451728,"(600, 700]"
0x036e1218a711ea2186f6413b16e373c1c1ff1a5a,16309.263629,0.0,0.0,21411.28406,6,0,0,6,0,3.7,3,12,612.6121652579303,"(600, 700]"
0x036e88f0cf7abd5ab1ef2f13853d50cf2263397f,1.269901,0.0,0.0,0.0,1,0,0,0,0,0.0,1,1,313.19736218207464,"(300, 400]"
0x036ea8e17701bbb41fd0b9bfb36bce98d0baefda,13909.769618,0.0,0.0,1998.467329,3,0,0,1,0,40.83,4,4,622.2091861178376,"(600, 700]"
0x036fcf32222c17667b562b427acb2bcd737a0db9,5400.0,700.0,700.0,5400.0,1,1,1,1,0,0.0,2,4,826.9935517466207,"(800, 900]"
0x037036f81ead07dc3f749e53c24d65d90247eb1d,1.6,0.0,0.0,0.0,1,0,0,0,0,0.0,1,1,314.55511445027435,"(300, 400]"
0x03707609abc5d0c9ffcd26ba6dbe083a3a833857,10.0,0.0,0.0,0.0,1,0,0,0,0,0.0,1,1,428.9789527279837,"(400, 500]"
0x03708dfece91d4abf97deef2e77d9747ab5c9ba1,0.1,0.0,0.0,0.0,1,0,0,0,0,0.0,1,1,305.95310179804324,"(300, 400]"
0x03709bd13f446ef4408347011cf3c0b457d848fa,1.08464,0.0,0.0,0.0,1,0,0,0,0,0.0,1,1,312.34596178472486,"(300, 400]"
0x0371229099726879e47c045aca027e0a27d3c5d1,8099.999,2000.0,500.0,0.0,4,2,1,0,0,68.66,3,7,790.77288201892,"(700, 800]"
0x0371aa0fd3c1791c05b6d73896a7d2e84e4ee646,0.0267,0.005,0.0,0.0,1,1,0,0,0,0.0,2,2,110.26349775322782,"(100, 200]"
0x0371ab664ae72f3b5d408de53a9f05f3279fea3d,0.00634,0.0,0.0,0.0,1,0,0,0,0,0.0,1,1,305.0631998674482,"(300, 400]"
0x03725920246c11418ebdd11ffbb1661467616f81,4.985236,0.0,0.0,0.0,1,0,0,0,0,0.0,1,1,322.89295770145634,"(300, 400]"
0x03725af1b7357c622c2a91a28df41d8217941180,0.05,0.01,0.0,0.0,1,1,0,0,0,0.0,1,2,105.48790164169432,"(100, 200]"
0x03733ca219c6418adba6f120daca918eb3f67738,38346.083009,15612.14194,9466.14905,0.0,22,18,9,0,0,29.66,5,49,868.5993325522684,"(800, 900]"
0x037343879ca2c1d0078038549ee042046f32243f,56875.962935,42099.522607,7742.323839,0.0,10,7,2,0,2,4.57,2,19,627.9112781454124,"(600, 700]"
0x03740d9e1c042fc41e995e59da9ca953d3d68fd9,10233.033396,14153.022649,2430.329263,2930.702207,18,14,2,3,0,74.95,5,37,800.0359896500481,"(800, 900]"
0x03750b3599a04179ea939217a8fc0be522bbe0d8,0.0,0.0,0.0,505.794253,0,0,0,1,0,0.0,1,1,305.0,"(300, 400]"
0x037582877a10e01ed2d34b2587b385b0bb44d675,1.195312,0.0,0.0,0.0,1,0,0,0,0,0.0,1,1,312.863241776561,"(300, 400]"
0x0375c3cdacf59035471566ff3e775b5f10d57ea1,6459.713901,0.0,0.0,6483.681313,1,0,0,2,0,54.92,1,3,601.888284349948,"(600, 700]"
0x0375dafe356324fa45e5993855508b6204279d9e,3.3e-05,0.0,0.0,0.0,1,0,0,0,0,0.0,1,1,305.0003299945551,"(300, 400]"
0x03761263846e6a598e667e6a573ed86fabff8953,4999.0,1.12,1.12,4999.0,1,1,1,1,0,0.0,2,4,710.2002536878408,"(700, 800]"
0x03781270005438697bdd9296f9d96a209f8af93b,1.775623,0.0,0.0,0.0,1,0,0,0,0,0.0,1,1,315.20875226505535,"(300, 400]"
0x037949068f0cff6d57d7253398e60577ccd86dd3,1822.0,300.361915,300.5873,1605.015222,5,1,1,4,0,57.27,5,11,823.8085782766643,"(800, 900]"
0x03796fa1bf321bf02cb48969723afe7e0cdb5e55,4172.354324,1500.0,1501.320351,7660.044292,2,1,1,5,0,29.39,3,9,849.5584090409624,"(800, 900]"
0x0379eec40a19d1a6c23bf323128bea4188985014,0.095084,0.0,0.0,0.0,1,0,0,0,0,0.0,1,1,305.9083107265499,"(300, 400]"
0x037a0f059374030dca53c918177a9d4f11c75347,1.26,0.0,0.0,0.0,1,0,0,0,0,0.0,1,1,313.15364813284197,"(300, 400]"
0x037a28da412268621439c31fd0d54dbb511d47b4,4100.0,630.0,630.0,4100.0,1,1,1,1,0,0.0,2,4,822.1359785047449,"(800, 900]"
0x037a3079e857e383454fefbea892fde12a2e83fd,2674.469314,0.0,0.0,530.771662,11,0,0,3,0,10.55,5,14,605.6771342176083,"(600, 700]"
0x037a43f01b3c2a2acd60510c1b893e94cb64333d,2799.076292,4253.81,4255.785953,2800.823826,2,3,4,3,0,6.68,3,12,895.9460797636177,"(800, 900]"
0x037a9d27797eeb292588aab2861c95242a6ed0e3,0.006376,0.0,0.0,0.0,1,0,0,0,0,0.0,1,1,305.063557593029,"(300, 400]"
0x037b22bd2ed3df1e5bb8fbf7faa2feac9dda22b0,48316.110773,0.0,0.0,48325.875311,3,0,0,1,0,3.22,1,4,613.3920770388252,"(600, 700]"
0x037b392129f7ad2fac6787fefb35779df131856b,2.0,0.0,0.0,0.0,2,0,0,0,0,4.28,1,2,316.6994562200144,"(300, 400]"
0x037b9e14191238dbfc4e670497b1d4ebf51373ea,1.019207,0.0,0.0,0.0,1,0,0,0,0,0.0,1,1,312.0270486007824,"(300, 400]"
0x037bc5471ff04bff3170a1364d2201259c02b127,28579.482337,0.0,0.0,17230.674592,22,0,0,14,0,111.54,4,36,641.1947932807343,"(600, 700]"
0x037bef2da33513cfb998e36894d073773d3285f8,703796.193431,700896.650269,700681.916131,2296801.633249,26,20,18,28,0,74.57,5,92,1000.0,"(900, 1000]"
0x037bf6a1e7b137f824f46313317e033ffeceb613,122320.354712,60683.886702,58331.800167,35137.550535,94,22,31,25,0,111.43,7,172,1000.0,"(900, 1000]"
0x037ca92482ddaae946133ea49e3578ac75bcbef1,380.99,0.0,0.0,380.990079,2,0,0,2,0,18.7,2,4,572.5706109692012,"(500, 600]"
0x037cdd64f9b2e00fc6b7a1aa3e6152aff8718540,0.0005,7.594918,0.0,0.0,1,1,0,0,0,0.0,2,2,110.00499875041652,"(100, 200]"
0x037d9c5bcc88932c6dfdde923043f1fa065a1c69,627.859491,128.5,0.0,0.0,6,3,0,0,0,44.51,4,9,391.8574118034201,"(300, 400]"
0x037dfd569defbc08ae28001159b4c49f6d006cff,2.3,0.0,0.0,0.0,2,0,0,0,0,6.25,1,2,317.98089135139105,"(300, 400]"
0x037e2847c769d20564502183f524f88baa06b389,2.098754,0.0,0.0,0.0,2,0,0,0,0,7.63,2,2,322.58166761876174,"(300, 400]"
0x037e2fd9f7f79e38cd027e6ad4212d2d697eae60,738.490346,352.261477,217.708777,217.547026,17,10,5,6,0,53.55,3,38,747.7394334625724,"(700, 800]"
0x037e908997841df68afb48eb1c9a6e441310abf5,5.365732,241.766287,483.620336,451.22726,1,1,3,4,0,3.98,2,9,852.8399410667548,"(800, 900]"
0x037ef353b228e621872f569be0b0f876e6b78dd6,0.0038,0.0,0.0,0.0,1,0,0,0,0,0.0,1,1,305.037927982387,"(300, 400]"
0x037f910b25fe4a3f08da116f9fe026aec93b74e0,0.0,0.0,0.0,2162176.643748,0,0,0,2,0,5.88,1,2,305.98,"(300, 400]"
